,address,long,lat,data_url,price_$CAN,beds,baths,sqft,type
1874,"130 Resurrection Road, Toronto, Ontario",-79.531388,43.644483,/CA/Home-For-Sale/ON/Toronto/Islington-Village/130-Resurrection-Road/84039230.html,"$789,000 CAD",3 Beds,2 Baths,--,Townhouse
1875,"250 Manitoba St, Toronto, Ontario",-79.489962,43.624447,/CA/Condo-For-Sale/ON/Toronto/Mimico/250-Manitoba-St/85243803.html,"$729,000 CAD",2 Beds,2 Baths,--,Condo
1876,"2855 Bloor Street W  209, Toronto, Ontario",-79.500319,43.649532,/CA/Condo-For-Sale/ON/Toronto/Sunnylea/2855-Bloor-Street-W-/80433860.html,"$1,269,000 CAD",2 Beds,2 Baths,--,Condo
1877,"10 Park Lawn Rd, Toronto, Ontario",-79.483934,43.623221,/CA/Condo-For-Sale/ON/Toronto/Mimico/10-Park-Lawn-Rd/84388597.html,"$635,000 CAD",2 Beds,2 Baths,799 Sqft,Condo
1878,"20 Tubman Ave, Toronto, Ontario",-79.359362,43.660605,/CA/Condo-For-Sale/ON/Toronto/Regent-Park-Trefann-Court/20-Tubman-Ave/83504324.html,"$595,000 CAD",1 Bed,1 Bath,730 Sqft,Condo
1879,"62 Lynd Avenue, Toronto, Ontario",-79.449065,43.651321,/CA/Home-For-Sale/ON/Toronto/Roncesvalles/62-Lynd-Avenue/86999225.html,"$1,198,000 CAD",3 Beds,2 Baths,--,Single family
1880,"1151 Markham Rd., Toronto, Ontario",-79.231107,43.776168,/CA/Condo-For-Sale/ON/Toronto/Curran-Hall/1151-Markham-Rd/85799236.html,"$542,990 CAD",1 Bed,1 Bath,678 Sqft,Condo
1881,"51 East Liberty St, Toronto, Ontario",-79.412811,43.638563,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/51-East-Liberty-St/85319469.html,"$499,000 CAD",1 Bed,1 Bath,--,Condo
1882,"65 East Liberty St, Toronto, Ontario",-79.414143,43.638158,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/65-East-Liberty-St/85245741.html,"$574,900 CAD",1 Bed,1 Bath,--,Condo
1883,"30 Ordnance St, Toronto, Ontario",-79.409769,43.639732,/CA/Condo-For-Sale/ON/Toronto/Fort-York/30-Ordnance-St/84388604.html,"$699,000 CAD",1 Bed,1 Bath,699 Sqft,Condo
1884,"Liberty Market Tower, Toronto, Ontario",-79.417796,43.638325,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/Liberty-Market-Tower/85649986.html,"$600,000 CAD",--,--,--,Condo
1885,"Lake & Town Urban Townhomes, Etobicoke, Ontario",-79.5656,43.6436,/CA/Home-For-Sale/ON/Toronto/Bloordale-West-Mall/Lake-Town-Urban-Townhomes/86557282.html,"$625,000 CAD",2 Beds,2 Baths,900 Sqft,Townhouse
1886,"No 55 Mercer Condos, Toronto, Ontario",-79.391724,43.645299,/CA/Home-For-Sale/ON/Toronto/Entertainment-District/No-55-Mercer-Condos/85825900.html,"$600,000 CAD",--,--,--,Residential
1887,"280 Keele Street , Toronto, Ontario",-79.464562,43.665248,/CA/Home-For-Sale/ON/Toronto/West-End-Toronto/High-Park/280-Keele-Street-/85914340.html,"$1,498,000 CAD",6 Beds,3 Baths,--,Single family
1888,"102 Resurrection Road, Toronto, Ontario",-79.3849,43.6529,/CA/Home-For-Sale/ON/Toronto/Islington-Village/102-Resurrection-Road/86999199.html,"$799,000 CAD",2 Beds,1 Bath,--,Townhouse
1889,"85 Queens Wharf Rd, Toronto, Ontario",-79.398839,43.638833,/CA/Condo-For-Sale/ON/Toronto/Cityplace/85-Queens-Wharf-Rd/85246442.html,"$485,000 CAD",--,1 Bath,--,Condo
1890,"17 Zorra St Toronto Ontario M8Z4Z6, Toronto, Ontario",-79.521545,43.621156,/CA/Home-For-Sale/ON/Toronto/The-Queensway/17-Zorra-St-Toronto-Ontario-M8Z4Z6/80549771.html,"$499,990 CAD",2 Beds,2 Baths,--,Apartment
1891,"No address available, Toronto, Ontario",-79.383403,43.775282,/CA/Home-For-Sale/ON/Toronto/Bayview-Village/No-address-available/85781258.html,"$3,858,000 CAD",4 Beds,6 Baths,--,Residential
1892,"14 Tucker St Thorold (Niagara) Ontario, Toronto, Ontario",-79.305865,43.716326,/CA/Home-For-Sale/ON/Toronto/Parkview-Hills/14-Tucker-St-Thorold-Niagara-Ontario/87198740.html,"$650,000 CAD",--,--,--,Residential
1893,"33 Shore Breeze Dr, Toronto, Ontario",-79.478979,43.623426,/CA/Condo-For-Sale/ON/Toronto/Humber-Bay/33-Shore-Breeze-Dr/83854942.html,"$649,000 CAD",1 Bed,1 Bath,699 Sqft,Condo
1894,"Central Etobicoke, Toronto, Ontario",-79.5602,43.6609,/CA/Home-For-Sale/ON/Toronto/West-Deane-Park/Central-Etobicoke/85243822.html,"$1,150,000 CAD",3 Beds,2 Baths,--,Residential
1895,"Sky Tower One Yonge Condos - 11 Yonge Street, Toronto, Ontario",-79.3849,43.6529,/CA/Home-For-Sale/ON/Toronto/Bay-Street-Corridor/Sky-Tower-One-Yonge-Condos-11-Yonge-Street/86526155.html,"$769,900 CAD",1 Bed,1 Bath,550 Sqft,Apartment
1896,"175 Norseman St, Toronto, Ontario",-79.521797,43.633355,/CA/Home-For-Sale/ON/Toronto/The-Queensway/175-Norseman-St/85243796.html,"$1,029,900 CAD",3 Beds,3 Baths,--,Residential
1897,"88 Queen Condos, Toronto, Ontario",-79.374653,43.65368,/CA/Condo-For-Sale/ON/Toronto/Garden-District/88-Queen-Condos/85826116.html,"$600,000 CAD",--,--,--,Condo
1898,"130 Resurrection Road, Toronto, Ontario",-79.531388,43.644483,/CA/Home-For-Sale/ON/Toronto/Islington-Village/130-Resurrection-Road/84039230.html,"$789,000 CAD",3 Beds,2 Baths,--,Townhouse
1899,"250 Manitoba St, Toronto, Ontario",-79.489962,43.624447,/CA/Condo-For-Sale/ON/Toronto/Mimico/250-Manitoba-St/85243803.html,"$729,000 CAD",2 Beds,2 Baths,--,Condo
1900,"2855 Bloor Street W  209, Toronto, Ontario",-79.500319,43.649532,/CA/Condo-For-Sale/ON/Toronto/Sunnylea/2855-Bloor-Street-W-/80433860.html,"$1,269,000 CAD",2 Beds,2 Baths,--,Condo
1901,"10 Park Lawn Rd, Toronto, Ontario",-79.483934,43.623221,/CA/Condo-For-Sale/ON/Toronto/Mimico/10-Park-Lawn-Rd/84388597.html,"$635,000 CAD",2 Beds,2 Baths,799 Sqft,Condo
1902,"20 Tubman Ave, Toronto, Ontario",-79.359362,43.660605,/CA/Condo-For-Sale/ON/Toronto/Regent-Park-Trefann-Court/20-Tubman-Ave/83504324.html,"$595,000 CAD",1 Bed,1 Bath,730 Sqft,Condo
1903,"62 Lynd Avenue, Toronto, Ontario",-79.449065,43.651321,/CA/Home-For-Sale/ON/Toronto/Roncesvalles/62-Lynd-Avenue/86999225.html,"$1,198,000 CAD",3 Beds,2 Baths,--,Single family
1904,"1151 Markham Rd., Toronto, Ontario",-79.231107,43.776168,/CA/Condo-For-Sale/ON/Toronto/Curran-Hall/1151-Markham-Rd/85799236.html,"$542,990 CAD",1 Bed,1 Bath,678 Sqft,Condo
1905,"51 East Liberty St, Toronto, Ontario",-79.412811,43.638563,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/51-East-Liberty-St/85319469.html,"$499,000 CAD",1 Bed,1 Bath,--,Condo
1906,"65 East Liberty St, Toronto, Ontario",-79.414143,43.638158,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/65-East-Liberty-St/85245741.html,"$574,900 CAD",1 Bed,1 Bath,--,Condo
1907,"30 Ordnance St, Toronto, Ontario",-79.409769,43.639732,/CA/Condo-For-Sale/ON/Toronto/Fort-York/30-Ordnance-St/84388604.html,"$699,000 CAD",1 Bed,1 Bath,699 Sqft,Condo
1908,"Liberty Market Tower, Toronto, Ontario",-79.417796,43.638325,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/Liberty-Market-Tower/85649986.html,"$600,000 CAD",--,--,--,Condo
1909,"Lake & Town Urban Townhomes, Etobicoke, Ontario",-79.5656,43.6436,/CA/Home-For-Sale/ON/Toronto/Bloordale-West-Mall/Lake-Town-Urban-Townhomes/86557282.html,"$625,000 CAD",2 Beds,2 Baths,900 Sqft,Townhouse
1910,"No 55 Mercer Condos, Toronto, Ontario",-79.391724,43.645299,/CA/Home-For-Sale/ON/Toronto/Entertainment-District/No-55-Mercer-Condos/85825900.html,"$600,000 CAD",--,--,--,Residential
1911,"280 Keele Street , Toronto, Ontario",-79.464562,43.665248,/CA/Home-For-Sale/ON/Toronto/West-End-Toronto/High-Park/280-Keele-Street-/85914340.html,"$1,498,000 CAD",6 Beds,3 Baths,--,Single family
1912,"102 Resurrection Road, Toronto, Ontario",-79.3849,43.6529,/CA/Home-For-Sale/ON/Toronto/Islington-Village/102-Resurrection-Road/86999199.html,"$799,000 CAD",2 Beds,1 Bath,--,Townhouse
1913,"85 Queens Wharf Rd, Toronto, Ontario",-79.398839,43.638833,/CA/Condo-For-Sale/ON/Toronto/Cityplace/85-Queens-Wharf-Rd/85246442.html,"$485,000 CAD",--,1 Bath,--,Condo
1914,"17 Zorra St Toronto Ontario M8Z4Z6, Toronto, Ontario",-79.521545,43.621156,/CA/Home-For-Sale/ON/Toronto/The-Queensway/17-Zorra-St-Toronto-Ontario-M8Z4Z6/80549771.html,"$499,990 CAD",2 Beds,2 Baths,--,Apartment
1915,"No address available, Toronto, Ontario",-79.383403,43.775282,/CA/Home-For-Sale/ON/Toronto/Bayview-Village/No-address-available/85781258.html,"$3,858,000 CAD",4 Beds,6 Baths,--,Residential
1916,"14 Tucker St Thorold (Niagara) Ontario, Toronto, Ontario",-79.305865,43.716326,/CA/Home-For-Sale/ON/Toronto/Parkview-Hills/14-Tucker-St-Thorold-Niagara-Ontario/87198740.html,"$650,000 CAD",--,--,--,Residential
1917,"33 Shore Breeze Dr, Toronto, Ontario",-79.478979,43.623426,/CA/Condo-For-Sale/ON/Toronto/Humber-Bay/33-Shore-Breeze-Dr/83854942.html,"$649,000 CAD",1 Bed,1 Bath,699 Sqft,Condo
1918,"Central Etobicoke, Toronto, Ontario",-79.5602,43.6609,/CA/Home-For-Sale/ON/Toronto/West-Deane-Park/Central-Etobicoke/85243822.html,"$1,150,000 CAD",3 Beds,2 Baths,--,Residential
1919,"Sky Tower One Yonge Condos - 11 Yonge Street, Toronto, Ontario",-79.3849,43.6529,/CA/Home-For-Sale/ON/Toronto/Bay-Street-Corridor/Sky-Tower-One-Yonge-Condos-11-Yonge-Street/86526155.html,"$769,900 CAD",1 Bed,1 Bath,550 Sqft,Apartment
1920,"175 Norseman St, Toronto, Ontario",-79.521797,43.633355,/CA/Home-For-Sale/ON/Toronto/The-Queensway/175-Norseman-St/85243796.html,"$1,029,900 CAD",3 Beds,3 Baths,--,Residential
1921,"88 Queen Condos, Toronto, Ontario",-79.374653,43.65368,/CA/Condo-For-Sale/ON/Toronto/Garden-District/88-Queen-Condos/85826116.html,"$600,000 CAD",--,--,--,Condo
1922,"130 Resurrection Road, Toronto, Ontario",-79.531388,43.644483,/CA/Home-For-Sale/ON/Toronto/Islington-Village/130-Resurrection-Road/84039230.html,"$789,000 CAD",3 Beds,2 Baths,--,Townhouse
1923,"250 Manitoba St, Toronto, Ontario",-79.489962,43.624447,/CA/Condo-For-Sale/ON/Toronto/Mimico/250-Manitoba-St/85243803.html,"$729,000 CAD",2 Beds,2 Baths,--,Condo
1924,"2855 Bloor Street W  209, Toronto, Ontario",-79.500319,43.649532,/CA/Condo-For-Sale/ON/Toronto/Sunnylea/2855-Bloor-Street-W-/80433860.html,"$1,269,000 CAD",2 Beds,2 Baths,--,Condo
1925,"10 Park Lawn Rd, Toronto, Ontario",-79.483934,43.623221,/CA/Condo-For-Sale/ON/Toronto/Mimico/10-Park-Lawn-Rd/84388597.html,"$635,000 CAD",2 Beds,2 Baths,799 Sqft,Condo
1926,"20 Tubman Ave, Toronto, Ontario",-79.359362,43.660605,/CA/Condo-For-Sale/ON/Toronto/Regent-Park-Trefann-Court/20-Tubman-Ave/83504324.html,"$595,000 CAD",1 Bed,1 Bath,730 Sqft,Condo
1927,"62 Lynd Avenue, Toronto, Ontario",-79.449065,43.651321,/CA/Home-For-Sale/ON/Toronto/Roncesvalles/62-Lynd-Avenue/86999225.html,"$1,198,000 CAD",3 Beds,2 Baths,--,Single family
1928,"1151 Markham Rd., Toronto, Ontario",-79.231107,43.776168,/CA/Condo-For-Sale/ON/Toronto/Curran-Hall/1151-Markham-Rd/85799236.html,"$542,990 CAD",1 Bed,1 Bath,678 Sqft,Condo
1929,"51 East Liberty St, Toronto, Ontario",-79.412811,43.638563,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/51-East-Liberty-St/85319469.html,"$499,000 CAD",1 Bed,1 Bath,--,Condo
1930,"65 East Liberty St, Toronto, Ontario",-79.414143,43.638158,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/65-East-Liberty-St/85245741.html,"$574,900 CAD",1 Bed,1 Bath,--,Condo
1931,"30 Ordnance St, Toronto, Ontario",-79.409769,43.639732,/CA/Condo-For-Sale/ON/Toronto/Fort-York/30-Ordnance-St/84388604.html,"$699,000 CAD",1 Bed,1 Bath,699 Sqft,Condo
1932,"Liberty Market Tower, Toronto, Ontario",-79.417796,43.638325,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/Liberty-Market-Tower/85649986.html,"$600,000 CAD",--,--,--,Condo
1933,"Lake & Town Urban Townhomes, Etobicoke, Ontario",-79.5656,43.6436,/CA/Home-For-Sale/ON/Toronto/Bloordale-West-Mall/Lake-Town-Urban-Townhomes/86557282.html,"$625,000 CAD",2 Beds,2 Baths,900 Sqft,Townhouse
1934,"No 55 Mercer Condos, Toronto, Ontario",-79.391724,43.645299,/CA/Home-For-Sale/ON/Toronto/Entertainment-District/No-55-Mercer-Condos/85825900.html,"$600,000 CAD",--,--,--,Residential
1935,"280 Keele Street , Toronto, Ontario",-79.464562,43.665248,/CA/Home-For-Sale/ON/Toronto/West-End-Toronto/High-Park/280-Keele-Street-/85914340.html,"$1,498,000 CAD",6 Beds,3 Baths,--,Single family
1936,"102 Resurrection Road, Toronto, Ontario",-79.3849,43.6529,/CA/Home-For-Sale/ON/Toronto/Islington-Village/102-Resurrection-Road/86999199.html,"$799,000 CAD",2 Beds,1 Bath,--,Townhouse
1937,"85 Queens Wharf Rd, Toronto, Ontario",-79.398839,43.638833,/CA/Condo-For-Sale/ON/Toronto/Cityplace/85-Queens-Wharf-Rd/85246442.html,"$485,000 CAD",--,1 Bath,--,Condo
1938,"17 Zorra St Toronto Ontario M8Z4Z6, Toronto, Ontario",-79.521545,43.621156,/CA/Home-For-Sale/ON/Toronto/The-Queensway/17-Zorra-St-Toronto-Ontario-M8Z4Z6/80549771.html,"$499,990 CAD",2 Beds,2 Baths,--,Apartment
1939,"No address available, Toronto, Ontario",-79.383403,43.775282,/CA/Home-For-Sale/ON/Toronto/Bayview-Village/No-address-available/85781258.html,"$3,858,000 CAD",4 Beds,6 Baths,--,Residential
1940,"14 Tucker St Thorold (Niagara) Ontario, Toronto, Ontario",-79.305865,43.716326,/CA/Home-For-Sale/ON/Toronto/Parkview-Hills/14-Tucker-St-Thorold-Niagara-Ontario/87198740.html,"$650,000 CAD",--,--,--,Residential
1941,"33 Shore Breeze Dr, Toronto, Ontario",-79.478979,43.623426,/CA/Condo-For-Sale/ON/Toronto/Humber-Bay/33-Shore-Breeze-Dr/83854942.html,"$649,000 CAD",1 Bed,1 Bath,699 Sqft,Condo
1942,"Central Etobicoke, Toronto, Ontario",-79.5602,43.6609,/CA/Home-For-Sale/ON/Toronto/West-Deane-Park/Central-Etobicoke/85243822.html,"$1,150,000 CAD",3 Beds,2 Baths,--,Residential
1943,"Sky Tower One Yonge Condos - 11 Yonge Street, Toronto, Ontario",-79.3849,43.6529,/CA/Home-For-Sale/ON/Toronto/Bay-Street-Corridor/Sky-Tower-One-Yonge-Condos-11-Yonge-Street/86526155.html,"$769,900 CAD",1 Bed,1 Bath,550 Sqft,Apartment
1944,"175 Norseman St, Toronto, Ontario",-79.521797,43.633355,/CA/Home-For-Sale/ON/Toronto/The-Queensway/175-Norseman-St/85243796.html,"$1,029,900 CAD",3 Beds,3 Baths,--,Residential
1945,"88 Queen Condos, Toronto, Ontario",-79.374653,43.65368,/CA/Condo-For-Sale/ON/Toronto/Garden-District/88-Queen-Condos/85826116.html,"$600,000 CAD",--,--,--,Condo
1946,"130 Resurrection Road, Toronto, Ontario",-79.531388,43.644483,/CA/Home-For-Sale/ON/Toronto/Islington-Village/130-Resurrection-Road/84039230.html,"$789,000 CAD",3 Beds,2 Baths,--,Townhouse
1947,"250 Manitoba St, Toronto, Ontario",-79.489962,43.624447,/CA/Condo-For-Sale/ON/Toronto/Mimico/250-Manitoba-St/85243803.html,"$729,000 CAD",2 Beds,2 Baths,--,Condo
1948,"2855 Bloor Street W  209, Toronto, Ontario",-79.500319,43.649532,/CA/Condo-For-Sale/ON/Toronto/Sunnylea/2855-Bloor-Street-W-/80433860.html,"$1,269,000 CAD",2 Beds,2 Baths,--,Condo
1949,"10 Park Lawn Rd, Toronto, Ontario",-79.483934,43.623221,/CA/Condo-For-Sale/ON/Toronto/Mimico/10-Park-Lawn-Rd/84388597.html,"$635,000 CAD",2 Beds,2 Baths,799 Sqft,Condo
1950,"20 Tubman Ave, Toronto, Ontario",-79.359362,43.660605,/CA/Condo-For-Sale/ON/Toronto/Regent-Park-Trefann-Court/20-Tubman-Ave/83504324.html,"$595,000 CAD",1 Bed,1 Bath,730 Sqft,Condo
1951,"62 Lynd Avenue, Toronto, Ontario",-79.449065,43.651321,/CA/Home-For-Sale/ON/Toronto/Roncesvalles/62-Lynd-Avenue/86999225.html,"$1,198,000 CAD",3 Beds,2 Baths,--,Single family
1952,"1151 Markham Rd., Toronto, Ontario",-79.231107,43.776168,/CA/Condo-For-Sale/ON/Toronto/Curran-Hall/1151-Markham-Rd/85799236.html,"$542,990 CAD",1 Bed,1 Bath,678 Sqft,Condo
1953,"51 East Liberty St, Toronto, Ontario",-79.412811,43.638563,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/51-East-Liberty-St/85319469.html,"$499,000 CAD",1 Bed,1 Bath,--,Condo
1954,"65 East Liberty St, Toronto, Ontario",-79.414143,43.638158,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/65-East-Liberty-St/85245741.html,"$574,900 CAD",1 Bed,1 Bath,--,Condo
1955,"30 Ordnance St, Toronto, Ontario",-79.409769,43.639732,/CA/Condo-For-Sale/ON/Toronto/Fort-York/30-Ordnance-St/84388604.html,"$699,000 CAD",1 Bed,1 Bath,699 Sqft,Condo
1956,"Liberty Market Tower, Toronto, Ontario",-79.417796,43.638325,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/Liberty-Market-Tower/85649986.html,"$600,000 CAD",--,--,--,Condo
1957,"Lake & Town Urban Townhomes, Etobicoke, Ontario",-79.5656,43.6436,/CA/Home-For-Sale/ON/Toronto/Bloordale-West-Mall/Lake-Town-Urban-Townhomes/86557282.html,"$625,000 CAD",2 Beds,2 Baths,900 Sqft,Townhouse
1958,"No 55 Mercer Condos, Toronto, Ontario",-79.391724,43.645299,/CA/Home-For-Sale/ON/Toronto/Entertainment-District/No-55-Mercer-Condos/85825900.html,"$600,000 CAD",--,--,--,Residential
1959,"280 Keele Street , Toronto, Ontario",-79.464562,43.665248,/CA/Home-For-Sale/ON/Toronto/West-End-Toronto/High-Park/280-Keele-Street-/85914340.html,"$1,498,000 CAD",6 Beds,3 Baths,--,Single family
1960,"102 Resurrection Road, Toronto, Ontario",-79.3849,43.6529,/CA/Home-For-Sale/ON/Toronto/Islington-Village/102-Resurrection-Road/86999199.html,"$799,000 CAD",2 Beds,1 Bath,--,Townhouse
1961,"85 Queens Wharf Rd, Toronto, Ontario",-79.398839,43.638833,/CA/Condo-For-Sale/ON/Toronto/Cityplace/85-Queens-Wharf-Rd/85246442.html,"$485,000 CAD",--,1 Bath,--,Condo
1962,"17 Zorra St Toronto Ontario M8Z4Z6, Toronto, Ontario",-79.521545,43.621156,/CA/Home-For-Sale/ON/Toronto/The-Queensway/17-Zorra-St-Toronto-Ontario-M8Z4Z6/80549771.html,"$499,990 CAD",2 Beds,2 Baths,--,Apartment
1963,"No address available, Toronto, Ontario",-79.383403,43.775282,/CA/Home-For-Sale/ON/Toronto/Bayview-Village/No-address-available/85781258.html,"$3,858,000 CAD",4 Beds,6 Baths,--,Residential
1964,"14 Tucker St Thorold (Niagara) Ontario, Toronto, Ontario",-79.305865,43.716326,/CA/Home-For-Sale/ON/Toronto/Parkview-Hills/14-Tucker-St-Thorold-Niagara-Ontario/87198740.html,"$650,000 CAD",--,--,--,Residential
1965,"33 Shore Breeze Dr, Toronto, Ontario",-79.478979,43.623426,/CA/Condo-For-Sale/ON/Toronto/Humber-Bay/33-Shore-Breeze-Dr/83854942.html,"$649,000 CAD",1 Bed,1 Bath,699 Sqft,Condo
1966,"Central Etobicoke, Toronto, Ontario",-79.5602,43.6609,/CA/Home-For-Sale/ON/Toronto/West-Deane-Park/Central-Etobicoke/85243822.html,"$1,150,000 CAD",3 Beds,2 Baths,--,Residential
1967,"Sky Tower One Yonge Condos - 11 Yonge Street, Toronto, Ontario",-79.3849,43.6529,/CA/Home-For-Sale/ON/Toronto/Bay-Street-Corridor/Sky-Tower-One-Yonge-Condos-11-Yonge-Street/86526155.html,"$769,900 CAD",1 Bed,1 Bath,550 Sqft,Apartment
1968,"175 Norseman St, Toronto, Ontario",-79.521797,43.633355,/CA/Home-For-Sale/ON/Toronto/The-Queensway/175-Norseman-St/85243796.html,"$1,029,900 CAD",3 Beds,3 Baths,--,Residential
1969,"88 Queen Condos, Toronto, Ontario",-79.374653,43.65368,/CA/Condo-For-Sale/ON/Toronto/Garden-District/88-Queen-Condos/85826116.html,"$600,000 CAD",--,--,--,Condo
1970,"130 Resurrection Road, Toronto, Ontario",-79.531388,43.644483,/CA/Home-For-Sale/ON/Toronto/Islington-Village/130-Resurrection-Road/84039230.html,"$789,000 CAD",3 Beds,2 Baths,--,Townhouse
1971,"250 Manitoba St, Toronto, Ontario",-79.489962,43.624447,/CA/Condo-For-Sale/ON/Toronto/Mimico/250-Manitoba-St/85243803.html,"$729,000 CAD",2 Beds,2 Baths,--,Condo
1972,"2855 Bloor Street W  209, Toronto, Ontario",-79.500319,43.649532,/CA/Condo-For-Sale/ON/Toronto/Sunnylea/2855-Bloor-Street-W-/80433860.html,"$1,269,000 CAD",2 Beds,2 Baths,--,Condo
1973,"10 Park Lawn Rd, Toronto, Ontario",-79.483934,43.623221,/CA/Condo-For-Sale/ON/Toronto/Mimico/10-Park-Lawn-Rd/84388597.html,"$635,000 CAD",2 Beds,2 Baths,799 Sqft,Condo
1974,"20 Tubman Ave, Toronto, Ontario",-79.359362,43.660605,/CA/Condo-For-Sale/ON/Toronto/Regent-Park-Trefann-Court/20-Tubman-Ave/83504324.html,"$595,000 CAD",1 Bed,1 Bath,730 Sqft,Condo
1975,"62 Lynd Avenue, Toronto, Ontario",-79.449065,43.651321,/CA/Home-For-Sale/ON/Toronto/Roncesvalles/62-Lynd-Avenue/86999225.html,"$1,198,000 CAD",3 Beds,2 Baths,--,Single family
1976,"1151 Markham Rd., Toronto, Ontario",-79.231107,43.776168,/CA/Condo-For-Sale/ON/Toronto/Curran-Hall/1151-Markham-Rd/85799236.html,"$542,990 CAD",1 Bed,1 Bath,678 Sqft,Condo
1977,"51 East Liberty St, Toronto, Ontario",-79.412811,43.638563,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/51-East-Liberty-St/85319469.html,"$499,000 CAD",1 Bed,1 Bath,--,Condo
1978,"65 East Liberty St, Toronto, Ontario",-79.414143,43.638158,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/65-East-Liberty-St/85245741.html,"$574,900 CAD",1 Bed,1 Bath,--,Condo
1979,"30 Ordnance St, Toronto, Ontario",-79.409769,43.639732,/CA/Condo-For-Sale/ON/Toronto/Fort-York/30-Ordnance-St/84388604.html,"$699,000 CAD",1 Bed,1 Bath,699 Sqft,Condo
1980,"Liberty Market Tower, Toronto, Ontario",-79.417796,43.638325,/CA/Condo-For-Sale/ON/Toronto/King-West-Village/Liberty-Market-Tower/85649986.html,"$600,000 CAD",--,--,--,Condo
1981,"Lake & Town Urban Townhomes, Etobicoke, Ontario",-79.5656,43.6436,/CA/Home-For-Sale/ON/Toronto/Bloordale-West-Mall/Lake-Town-Urban-Townhomes/86557282.html,"$625,000 CAD",2 Beds,2 Baths,900 Sqft,Townhouse
1982,"No 55 Mercer Condos, Toronto, Ontario",-79.391724,43.645299,/CA/Home-For-Sale/ON/Toronto/Entertainment-District/No-55-Mercer-Condos/85825900.html,"$600,000 CAD",--,--,--,Residential
1983,"280 Keele Street , Toronto, Ontario",-79.464562,43.665248,/CA/Home-For-Sale/ON/Toronto/West-End-Toronto/High-Park/280-Keele-Street-/85914340.html,"$1,498,000 CAD",6 Beds,3 Baths,--,Single family
1984,"102 Resurrection Road, Toronto, Ontario",-79.3849,43.6529,/CA/Home-For-Sale/ON/Toronto/Islington-Village/102-Resurrection-Road/86999199.html,"$799,000 CAD",2 Beds,1 Bath,--,Townhouse
1985,"85 Queens Wharf Rd, Toronto, Ontario",-79.398839,43.638833,/CA/Condo-For-Sale/ON/Toronto/Cityplace/85-Queens-Wharf-Rd/85246442.html,"$485,000 CAD",--,1 Bath,--,Condo
1986,"17 Zorra St Toronto Ontario M8Z4Z6, Toronto, Ontario",-79.521545,43.621156,/CA/Home-For-Sale/ON/Toronto/The-Queensway/17-Zorra-St-Toronto-Ontario-M8Z4Z6/80549771.html,"$499,990 CAD",2 Beds,2 Baths,--,Apartment
1987,"No address available, Toronto, Ontario",-79.383403,43.775282,/CA/Home-For-Sale/ON/Toronto/Bayview-Village/No-address-available/85781258.html,"$3,858,000 CAD",4 Beds,6 Baths,--,Residential
1988,"14 Tucker St Thorold (Niagara) Ontario, Toronto, Ontario",-79.305865,43.716326,/CA/Home-For-Sale/ON/Toronto/Parkview-Hills/14-Tucker-St-Thorold-Niagara-Ontario/87198740.html,"$650,000 CAD",--,--,--,Residential
1989,"33 Shore Breeze Dr, Toronto, Ontario",-79.478979,43.623426,/CA/Condo-For-Sale/ON/Toronto/Humber-Bay/33-Shore-Breeze-Dr/83854942.html,"$649,000 CAD",1 Bed,1 Bath,699 Sqft,Condo
1990,"Central Etobicoke, Toronto, Ontario",-79.5602,43.6609,/CA/Home-For-Sale/ON/Toronto/West-Deane-Park/Central-Etobicoke/85243822.html,"$1,150,000 CAD",3 Beds,2 Baths,--,Residential
1991,"Sky Tower One Yonge Condos - 11 Yonge Street, Toronto, Ontario",-79.3849,43.6529,/CA/Home-For-Sale/ON/Toronto/Bay-Street-Corridor/Sky-Tower-One-Yonge-Condos-11-Yonge-Street/86526155.html,"$769,900 CAD",1 Bed,1 Bath,550 Sqft,Apartment
